path,t,endpoint_disagreement,mean_endpoint_mse_to_data,endpoint_mse_to_data_rfrac_0.0,endpoint_mse_to_data_rfrac_0.25,endpoint_mse_to_data_rfrac_0.5,endpoint_mse_to_data_rfrac_0.75,endpoint_mse_to_data_rfrac_1.0
00168/img00168663.png,0.9,0.061917055398225784,0.5423245429992676,0.7656944990158081,0.6458074450492859,0.5718883275985718,0.5175421237945557,0.5202755331993103
00168/img00168670.png,0.9,0.04747997969388962,0.6171423196792603,0.7849036455154419,0.729049563407898,0.679505467414856,0.6148957014083862,0.5147571563720703
00168/img00168699.png,0.25,0.00082478451076895,0.051891304552555084,0.05698588863015175,0.05406150594353676,0.05185145139694214,0.050587598234415054,0.05009400099515915
00168/img00168700.png,0.25,0.0008741188212297857,0.05932559818029404,0.06267476826906204,0.06054941564798355,0.05929909646511078,0.059030503034591675,0.05944480001926422
00168/img00168704.png,0.25,0.0007951524457894266,0.05300673097372055,0.058165617287158966,0.05515825375914574,0.05292836204171181,0.05164606496691704,0.0511111244559288
00168/img00168710.png,0.25,0.0007992580649442971,0.047871120274066925,0.0530579574406147,0.04996659606695175,0.047804947942495346,0.046563319861888885,0.045959070324897766
00168/img00168715.png,0.25,0.0007585845305584371,0.05926540493965149,0.06320305913686752,0.06092305853962898,0.05933014303445816,0.05848754197359085,0.05817614495754242
00168/img00168730.png,0.25,0.000838883628603071,0.06323188543319702,0.0666416734457016,0.06460270285606384,0.06328040361404419,0.06281965225934982,0.06300940364599228
00168/img00168739.png,0.25,0.0007982060196809471,0.0539872944355011,0.0584895946085453,0.055809926241636276,0.05395638197660446,0.05300208181142807,0.05266951769590378
00168/img00168740.png,0.25,0.0008875716594047844,0.06379574537277222,0.06771321594715118,0.0654161274433136,0.06384840607643127,0.06318986415863037,0.06324899196624756
00168/img00168699.png,0.5,0.007510158699005842,0.18343022465705872,0.22278796136379242,0.19982029497623444,0.18433642387390137,0.17552989721298218,0.1722273826599121
00168/img00168700.png,0.5,0.0076486170291900635,0.2394522726535797,0.2726173400878906,0.25635021924972534,0.24353837966918945,0.2337423712015152,0.22925618290901184
00168/img00168704.png,0.5,0.008317254483699799,0.19626224040985107,0.24164888262748718,0.21736690402030945,0.1989046037197113,0.1861417293548584,0.17883536219596863
00168/img00168710.png,0.5,0.0069834329187870026,0.1585918664932251,0.19901220500469208,0.17641323804855347,0.1607460379600525,0.14933496713638306,0.14237003028392792
00168/img00168715.png,0.5,0.008904281072318554,0.21764720976352692,0.2604278326034546,0.23668478429317474,0.2195996344089508,0.20958618819713593,0.20645901560783386
00168/img00168730.png,0.5,0.008176702074706554,0.22178858518600464,0.25767236948013306,0.2372429221868515,0.22356092929840088,0.2166292518377304,0.2147209644317627
00168/img00168739.png,0.5,0.007487268652766943,0.19646260142326355,0.23475953936576843,0.212184339761734,0.19785138964653015,0.18938368558883667,0.18557047843933105
00168/img00168740.png,0.5,0.008128652349114418,0.252684086561203,0.2920295000076294,0.27085062861442566,0.25690704584121704,0.24685907363891602,0.23741742968559265
